Victoires_MM,TeamID,Season,Type_tournoi,Nombre_victoires,Nombre_défaites,Nombre_matchs,Pourcentage_Victoire,Buts_moyens_encaissés,Buts_moyens_marqués,Moyenne_diff_score,Pourcentage_V_terrain_adverse,Mental,Evolution_2_Last_years,Qualité_défense,Fools,Blocks,Steals,Ancienneté
-1.0,1157,2007,Reg,11,16,27,0.4074074074074074,72.74074074074075,71.44444444444444,-1.2962962962963047,0.4375,0.3009259259259261,0.09971509971509968,0.7005653201767911,0.0,0.0,0.0,20
-1.0,1157,2008,Reg,10,16,26,0.38461538461538464,72.19230769230771,65.0,-7.1923076923076925,0.3076923076923077,-0.7692307692307693,-0.10023310023310024,0.637372802960222,0.0,0.0,0.0,21
-1.0,1157,2009,Reg,8,16,24,0.3333333333333333,75.91666666666667,66.25,-9.666666666666671,0.5,1.666666666666667,-0.07407407407407407,0.6496299722479186,0.0,0.0,0.0,22
-1.0,1157,2010,Reg,24,14,38,0.631578947368421,65.21052631578948,70.36842105263158,5.157894736842096,0.4444444444444444,-1.871345029239766,0.2469635627530364,0.6900141194800137,0.0,0.0,0.0,23
-1.0,1157,2011,Reg,24,12,36,0.6666666666666666,64.97222222222223,70.05555555555556,5.083333333333329,0.3333333333333333,-3.333333333333333,0.3333333333333333,0.6869462431904616,0.0,0.0,0.0,24
-1.0,1157,2012,Reg,15,18,33,0.4545454545454545,66.9090909090909,63.0,-3.9090909090909065,0.125,-3.2954545454545454,-0.1770334928229665,0.6177613320999076,0.0,0.0,0.0,25
-1.0,1157,2013,Reg,11,19,30,0.3666666666666665,67.56666666666666,62.73333333333333,-4.833333333333329,0.4,0.3333333333333338,-0.3,0.6151464693185322,0.0,0.0,0.0,26
-1.0,1157,2014,Reg,18,12,30,0.6,68.9,70.1,1.1999999999999886,0.3333333333333333,-2.6666666666666665,0.14545454545454545,0.6873820536540238,0.0,0.0,0.0,27
-1.0,1157,2015,Reg,20,12,32,0.625,65.59375,70.0,4.40625,0.38461538461538464,-2.4038461538461537,0.25833333333333336,0.6864014801110083,0.0,0.0,0.0,28
-1.0,1157,2016,Reg,15,20,35,0.42857142857142855,69.28571428571429,66.65714285714286,-2.628571428571433,0.4,-0.28571428571428525,-0.17142857142857146,0.6536223073873398,0.0,0.0,0.0,29
-1.0,1157,2017,Reg,14,21,35,0.4,71.31428571428572,62.8,-8.51428571428572,0.5238095238095238,1.2380952380952381,-0.225,0.615800185013876,0.0,0.0,0.0,30
-1.0,1157,2018,Reg,11,16,27,0.4074074074074074,72.33333333333333,65.81481481481481,-6.518518518518517,0.3684210526315789,-0.3898635477582846,-0.021164021164021163,0.6453626614588687,0.0,0.0,0.0,31
-1.0,1157,2019,Reg,13,21,34,0.38235294117647056,76.1470588235294,69.14705882352939,-7.0,0.4615384615384616,0.79185520361991,-0.01764705882352946,0.6780377645970507,0.0,0.0,0.0,32
-1.0,1158,1992,Reg,15,23,38,0.3947368421052632,66.10526315789474,61.21052631578947,-4.894736842105266,0.5625,1.6776315789473684,-0.012670565302144221,0.6002142265933104,0.0,0.0,0.0,0
-1.0,1158,1993,Reg,15,24,39,0.38461538461538464,70.02564102564102,63.92307692307693,-6.102564102564102,0.39130434782608703,0.06688963210702338,0.0022624434389140746,0.6268127801892834,0.0,0.0,0.0,1
-1.0,1158,1994,Reg,22,12,34,0.6470588235294118,66.64705882352939,71.5,4.852941176470594,0.42105263157894735,-2.2600619195046443,0.25232198142414863,0.7011100832562442,0.0,0.0,0.0,2
-1.0,1158,1995,Reg,21,16,37,0.5675675675675675,63.51351351351353,65.83783783783784,2.3243243243243232,0.375,-1.925675675675676,0.1829521829521829,0.6455884191314349,0.0,0.0,0.0,3
-1.0,1158,1996,Reg,22,22,44,0.5,67.81818181818181,68.45454545454545,0.6363636363636402,0.5833333333333334,0.8333333333333337,-0.1470588235294118,0.6712471617189472,17.34090909090909,4.795454545454546,5.568181818181818,4
-1.0,1158,1997,Reg,31,22,53,0.5849056603773585,70.15094339622641,71.94339622641509,1.7924528301886795,0.5,-0.8490566037735847,0.08490566037735847,0.7054579093432007,9.075471698113207,2.1320754716981134,2.641509433962264,5
-1.0,1158,1998,Reg,22,25,47,0.4680851063829787,65.51063829787235,66.57446808510639,1.0638297872340416,0.4375,-0.3058510638297873,0.35697399527186763,0.6528116204460016,15.936170212765957,3.914893617021277,5.7659574468085095,6
-1.0,1158,1999,Reg,25,19,44,0.5681818181818182,64.81818181818181,67.95454545454545,3.1363636363636402,0.5,-0.6818181818181823,-0.01672384219554024,0.6663442940038685,7.3181818181818175,1.2272727272727273,1.8636363636363635,7
-1.0,1158,2000,Reg,20,22,42,0.4761904761904762,78.38095238095238,76.45238095238095,-1.9285714285714304,0.1111111111111111,-3.65079365079365,0.008105369807497431,0.7496718206246421,9.19047619047619,1.8571428571428568,3.3095238095238093,8
-1.0,1158,2001,Reg,20,21,41,0.4878048780487805,78.3170731707317,74.82926829268294,-3.4878048780487774,0.5454545454545454,0.5764966740576494,-0.08037694013303777,0.7337560073103044,7.146341463414633,0.8048780487804879,2.2195121951219514,9
-1.0,1158,2002,Reg,20,21,41,0.4878048780487805,77.12195121951221,75.17073170731706,-1.9512195121951241,0.375,-1.1280487804878048,0.011614401858304313,0.7371043072132849,12.878048780487804,1.6585365853658536,4.6097560975609735,10
-1.0,1158,2003,Reg,22,18,40,0.55,78.4,76.2,-2.200000000000003,0.4666666666666667,-0.8333333333333337,0.06219512195121956,0.7471970397779835,19.075,3.275,6.425,11
-1.0,1158,2004,Reg,19,12,31,0.6129032258064516,69.51612903225806,72.09677419354837,2.5806451612903203,0.4545454545454545,-1.5835777126099708,0.12509834775767115,0.7069618931097252,3.870967741935484,1.064516129032258,1.7419354838709675,12
-1.0,1158,2005,Reg,18,14,32,0.5625,69.21875,72.25,3.03125,0.2307692307692308,-3.317307692307692,0.012499999999999956,0.7084643848288622,25.0,5.21875,8.5,13
-1.0,1158,2006,Reg,15,3,18,0.8333333333333334,62.5,71.27777777777777,8.777777777777771,0.3076923076923077,-5.256410256410256,0.22043010752688166,0.6989310309384315,39.444444444444436,7.8888888888888875,17.444444444444443,14
-1.0,1158,2007,Reg,22,10,32,0.6875,66.21875,71.5,5.28125,0.2857142857142857,-4.017857142857143,0.125,0.7011100832562442,27.4375,4.59375,9.0625,15
-1.0,1158,2008,Reg,16,14,30,0.5333333333333333,73.16666666666667,72.63333333333334,-0.5333333333333314,0.09090909090909093,-4.424242424242424,-0.30000000000000004,0.7122232500770892,19.466666666666665,3.8333333333333335,6.466666666666668,16
-1.0,1158,2009,Reg,26,3,29,0.8965517241379308,73.20689655172414,79.27586206896551,6.068965517241383,0.2777777777777778,-6.187739463601532,0.20905172413793105,0.7773581294459154,29.0,6.310344827586207,9.20689655172414,17
-1.0,1158,2010,Reg,21,15,36,0.5833333333333334,76.94444444444444,75.5,-1.4444444444444429,0.375,-2.083333333333334,0.05000000000000005,0.7403330249768734,19.61111111111111,4.166666666666667,5.8611111111111125,18
-1.0,1158,2011,Reg,24,3,27,0.8888888888888888,66.22222222222223,78.8888888888889,12.666666666666654,0.25,-6.388888888888888,-0.007662835249042209,0.7735635728235173,24.48148148148148,3.962962962962963,7.333333333333332,19
-1.0,1158,2012,Reg,19,13,32,0.59375,66.65625,70.28125,3.625,0.4545454545454545,-1.3920454545454546,0.01041666666666663,0.6891593432007401,23.875,3.9375,7.75,20
-1.0,1158,2013,Reg,24,17,41,0.5853658536585366,68.09756097560975,68.6829268292683,0.5853658536585442,0.2,-3.853658536585365,-0.3035230352303523,0.6734866090566549,0.0,0.0,0.0,21
-1.0,1158,2014,Reg,13,14,27,0.4814814814814815,71.07407407407408,70.66666666666667,-0.4074074074074048,0.1875,-2.9398148148148144,-0.11226851851851856,0.6929386370644466,0.0,0.0,0.0,22
-1.0,1158,2015,Reg,9,12,21,0.42857142857142855,71.52380952380952,68.6190476190476,-2.904761904761898,0.21428571428571427,-2.142857142857143,-0.156794425087108,0.6728602264217436,0.0,0.0,0.0,23
-1.0,1158,2016,Reg,16,15,31,0.5161290322580645,67.3225806451613,66.96774193548387,-0.3548387096774235,0.08333333333333333,-4.327956989247312,0.03464755077658305,0.6566679597744025,0.0,0.0,0.0,24
-1.0,1158,2017,Reg,24,12,36,0.6666666666666666,63.944444444444436,65.72222222222223,1.7777777777777857,0.3636363636363637,-3.03030303030303,0.2380952380952381,0.6444547229931135,0.0,0.0,0.0,25
-1.0,1158,2018,Reg,24,3,27,0.8888888888888888,68.4074074074074,76.07407407407408,7.666666666666671,0.3333333333333333,-5.5555555555555545,0.3727598566308243,0.7459622434645562,0.0,0.0,0.0,26
-1.0,1158,2019,Reg,23,15,38,0.6052631578947368,68.86842105263158,70.5,1.6315789473684248,0.3,-3.0526315789473686,-0.061403508771929786,0.6913043478260871,0.0,0.0,0.0,27
-1.0,1159,1985,Reg,1,3,4,0.25,80.5,78.0,-2.5,0.29411764705882354,0.4411764705882354,-0.6388888888888888,0.7648473635522665,0.0,0.0,0.0,0
-1.0,1159,1987,Reg,3,14,17,0.17647058823529413,73.23529411764707,68.58823529411765,-4.647058823529406,0.4,2.235294117647059,-0.4287925696594427,0.6725580889154923,0.0,0.0,0.0,2
-1.0,1159,1988,Reg,3,3,6,0.5,71.33333333333333,71.16666666666667,-0.1666666666666572,0.13333333333333333,-3.666666666666667,0.25,0.6978415047795252,0.0,0.0,0.0,3
-1.0,1159,1989,Reg,6,18,24,0.25,72.875,69.375,-3.5,0.09090909090909093,-1.5909090909090908,0.07352941176470587,0.6802728954671601,0.0,0.0,0.0,4
-1.0,1159,1990,Reg,7,14,21,0.3333333333333333,74.80952380952381,69.42857142857143,-5.38095238095238,0.3076923076923077,-0.25641025641025605,-0.16666666666666669,0.6807982027223471,0.0,0.0,0.0,5
-1.0,1159,1991,Reg,5,20,25,0.2,75.72,65.08,-10.64,0.35714285714285715,1.5714285714285714,-0.04999999999999999,0.6381572617946346,0.0,0.0,0.0,6
-1.0,1159,1992,Reg,14,19,33,0.42424242424242425,79.78787878787878,74.21212121212122,-5.575757575757563,0.2,-2.2424242424242418,0.09090909090909094,0.7277044263168223,0.0,0.0,0.0,7
-1.0,1159,1993,Reg,18,17,35,0.5142857142857142,75.85714285714286,74.02857142857142,-1.8285714285714365,0.1,-4.142857142857142,0.3142857142857142,0.7259045857010704,0.0,0.0,0.0,8
-1.0,1159,1994,Reg,17,13,30,0.5666666666666667,71.93333333333334,73.03333333333333,1.0999999999999943,0.25,-3.1666666666666665,0.1424242424242424,0.716145544249152,0.0,0.0,0.0,9
-1.0,1159,1995,Reg,17,18,35,0.4857142857142857,72.57142857142857,71.8,-0.7714285714285722,0.3125,-1.7321428571428572,-0.028571428571428525,0.7040518038852914,0.0,0.0,0.0,10
-1.0,1159,1996,Reg,15,15,30,0.5,72.16666666666667,72.1,-0.06666666666667709,0.18181818181818185,-3.1818181818181817,-0.06666666666666665,0.7069935245143386,0.0,0.0,0.0,11
-1.0,1159,1997,Reg,12,12,24,0.5,71.25,74.25,3.0,0.35714285714285715,-1.4285714285714284,0.01428571428571429,0.7280758556891768,30.20833333333333,5.333333333333333,10.166666666666666,12
-1.0,1159,1998,Reg,10,10,20,0.5,71.1,72.3,1.2000000000000028,0.3076923076923077,-1.9230769230769231,0.0,0.7089546716003701,29.3,5.35,10.2,13
-1.0,1159,1999,Reg,13,3,16,0.8125,62.375,70.1875,7.8125,0.2727272727272727,-5.397727272727273,0.3125,0.6882400555041629,23.5625,5.4375,8.875,14
-1.0,1159,2000,Reg,11,14,25,0.44,70.08,72.08,2.0,0.125,-3.15,-0.06,0.7067974098057355,23.4,5.92,8.12,15
-1.0,1159,2001,Reg,10,3,13,0.7692307692307693,65.92307692307692,73.07692307692308,7.15384615384616,0.4,-3.6923076923076934,-0.043269230769230727,0.7165729737422615,48.384615384615394,9.307692307692307,17.69230769230769,16
-1.0,1159,2002,Reg,15,13,28,0.5357142857142857,68.92857142857143,71.64285714285714,2.714285714285708,0.3333333333333333,-2.023809523809524,0.0957142857142857,0.7025109026034095,7.821428571428571,1.3571428571428572,1.7857142857142858,17
-1.0,1159,2003,Reg,12,3,15,0.8,64.6,72.2,7.6000000000000085,0.3,-5.0,0.030769230769230767,0.7079740980573543,24.86666666666667,3.1333333333333333,7.2666666666666675,18
-1.0,1159,2004,Reg,13,15,28,0.4642857142857143,70.75,69.21428571428571,-1.5357142857142918,0.35714285714285715,-1.0714285714285716,-0.0714285714285714,0.678696973701599,24.357142857142854,3.0,7.2142857142857135,19
-1.0,1159,2005,Reg,10,3,13,0.7692307692307693,66.92307692307692,70.46153846153847,3.5384615384615468,0.5,-2.6923076923076925,-0.030769230769230767,0.6909272041556964,52.69230769230769,7.0769230769230775,18.0,20
-1.0,1159,2006,Reg,9,16,25,0.36,67.6,67.44,-0.1599999999999966,0.5263157894736842,1.663157894736842,-0.10428571428571433,0.6612987974098058,31.8,3.6,8.84,21
-1.0,1159,2007,Reg,9,15,24,0.375,63.95833333333334,62.25,-1.7083333333333357,0.4166666666666667,0.4166666666666669,-0.3942307692307693,0.6104070305272896,5.125,0.75,0.875,22
-1.0,1159,2008,Reg,18,18,36,0.5,63.22222222222222,62.22222222222222,-1.0,0.65,1.5000000000000002,0.14,0.610134648987563,26.38888888888889,3.2222222222222223,6.583333333333332,23
-1.0,1159,2009,Reg,10,12,22,0.4545454545454545,61.27272727272727,60.04545454545455,-1.2272727272727266,0.2727272727272727,-1.8181818181818183,0.07954545454545453,0.5887898410562611,24.818181818181817,4.090909090909091,6.590909090909091,24
-1.0,1159,2010,Reg,10,15,25,0.4,66.6,64.44,-2.1599999999999966,0.4,0.0,-0.09999999999999998,0.631881591119334,39.32,5.96,11.24,25
-1.0,1159,2011,Reg,7,14,21,0.3333333333333333,74.23809523809524,71.61904761904762,-2.6190476190476204,0.5833333333333334,2.5000000000000004,-0.12121212121212124,0.7022774327122154,32.904761904761905,4.238095238095238,7.6190476190476195,26
-1.0,1159,2012,Reg,8,15,23,0.3478260869565217,74.21739130434783,70.04347826086956,-4.173913043478265,0.4166666666666667,0.6884057971014496,-0.052173913043478286,0.6868278164340587,33.34782608695652,5.782608695652174,10.217391304347826,27
-1.0,1159,2013,Reg,11,9,20,0.55,65.65,68.45,2.799999999999997,0.5,-0.5000000000000004,0.2166666666666668,0.6712025901942646,20.25,2.95,6.2,28
-1.0,1159,2014,Reg,12,13,25,0.48,66.68,70.36,3.6799999999999926,0.6666666666666666,1.8666666666666665,0.13217391304347825,0.6899315448658649,15.84,1.88,5.92,29
-1.0,1159,2015,Reg,15,8,23,0.6521739130434783,68.17391304347827,71.95652173913044,3.782608695652172,0.8,1.4782608695652175,0.10217391304347824,0.7055866146482725,0.0,0.0,0.0,30
-1.0,1159,2016,Reg,12,3,15,0.8,66.6,74.8,8.200000000000003,0.8571428571428571,0.5714285714285705,0.3200000000000001,0.7334690101757632,0.0,0.0,0.0,31
-1.0,1159,2017,Reg,9,8,17,0.5294117647058824,69.17647058823529,70.70588235294117,1.5294117647058842,0.4444444444444444,-0.8496732026143794,-0.12276214833759592,0.6933231757087664,0.0,0.0,0.0,32
-1.0,1159,2018,Reg,18,7,25,0.72,70.44,75.2,4.760000000000005,0.5,-2.2,-0.08000000000000007,0.7373913043478262,0.0,0.0,0.0,33
-1.0,1159,2019,Reg,23,7,30,0.7666666666666667,70.96666666666667,78.3,7.333333333333329,0.16666666666666666,-6.000000000000001,0.2372549019607844,0.7677890841813136,0.0,0.0,0.0,34
-1.0,1160,1985,Reg,8,9,17,0.4705882352941176,80.23529411764707,77.94117647058823,-2.294117647058826,0.42857142857142855,-0.4201680672268909,-0.2494117647058824,0.7642705555857866,0.0,0.0,0.0,0
-1.0,1160,1986,Reg,6,12,18,0.3333333333333333,80.72222222222223,79.55555555555556,-1.1666666666666714,0.6666666666666666,3.333333333333333,-0.4333333333333334,0.7801007297769555,0.0,0.0,0.0,1
-1.0,1160,1987,Reg,9,16,25,0.36,71.08,66.48,-4.599999999999994,0.5,1.4,-0.11058823529411764,0.6518852913968548,0.0,0.0,0.0,2
-1.0,1160,1988,Reg,7,13,20,0.35,73.9,68.2,-5.700000000000002,0.6923076923076923,3.4230769230769242,0.016666666666666663,0.6687511563367253,0.0,0.0,0.0,3
-1.0,1160,1989,Reg,7,6,13,0.5384615384615384,73.84615384615384,73.07692307692308,-0.7692307692307594,0.5,-0.3846153846153844,0.17846153846153845,0.7165729737422615,0.0,0.0,0.0,4
-1.0,1160,1990,Reg,11,15,26,0.4230769230769231,76.65384615384616,74.61538461538461,-2.0384615384615468,0.6,1.7692307692307692,0.0730769230769231,0.731658720557888,0.0,0.0,0.0,5
-1.0,1160,1991,Reg,15,17,32,0.46875,81.1875,80.84375,-0.34375,0.42857142857142855,-0.4017857142857145,-0.06971153846153844,0.7927324236817762,0.0,0.0,0.0,6
-1.0,1160,1992,Reg,13,21,34,0.38235294117647056,73.0,66.67647058823529,-6.32352941176471,0.42857142857142855,0.4621848739495799,-0.04072398190045251,0.6538118300048974,0.0,0.0,0.0,7
-1.0,1160,1993,Reg,10,19,29,0.3448275862068966,73.27586206896551,71.27586206896551,-2.0,0.8571428571428571,5.123152709359605,-0.12392241379310345,0.6989122460046574,0.0,0.0,0.0,8
-1.0,1160,1994,Reg,10,15,25,0.4,73.16,68.36,-4.799999999999997,0.4,0.0,0.01764705882352946,0.6703200740055505,0.0,0.0,0.0,9
-1.0,1160,1995,Reg,15,14,29,0.5172413793103449,72.44827586206897,73.86206896551724,1.4137931034482705,0.5833333333333334,0.6609195402298851,0.1724137931034483,0.7242719065998916,0.0,0.0,0.0,10
-1.0,1160,1996,Reg,9,14,23,0.39130434782608703,78.17391304347827,77.08695652173913,-1.0869565217391397,0.5,1.0869565217391304,-0.008695652173913049,0.7558943007682097,0.0,0.0,0.0,11
-1.0,1160,1997,Reg,26,16,42,0.6190476190476191,67.4047619047619,70.85714285714286,3.4523809523809628,0.6363636363636364,0.17316017316017285,0.2277432712215321,0.6948063961940003,1.8571428571428568,0.2857142857142857,0.5,12
-1.0,1160,1998,Reg,12,22,34,0.35294117647058826,72.38235294117645,67.94117647058823,-4.441176470588232,0.4615384615384616,1.0859728506787332,0.16544117647058826,0.6662132012842139,11.617647058823529,1.4705882352941178,4.411764705882354,13
-1.0,1160,1999,Reg,15,25,40,0.375,70.575,68.425,-2.1500000000000057,0.6363636363636364,2.613636363636364,-0.2440476190476191,0.6709574468085107,12.15,2.4,4.275,14
-1.0,1160,2000,Reg,17,17,34,0.5,70.73529411764707,71.79411764705883,1.0588235294117678,0.38461538461538464,-1.1538461538461535,0.14705882352941174,0.7039941230886435,10.647058823529411,1.4705882352941178,3.647058823529412,15
-1.0,1160,2001,Reg,14,18,32,0.4375,73.4375,74.5,1.0625,0.35714285714285715,-0.8035714285714285,0.0625,0.7305272895467161,16.375,2.25,5.03125,16
-1.0,1160,2002,Reg,14,21,35,0.4,71.42857142857143,70.05714285714286,-1.3714285714285666,0.38461538461538464,-0.15384615384615385,-0.09999999999999998,0.6869618078498746,14.942857142857143,1.7142857142857142,3.7714285714285714,17
-1.0,1160,2003,Reg,20,12,32,0.625,67.8125,73.0,5.1875,0.42105263157894735,-2.0394736842105265,0.1875,0.7158186864014802,13.03125,2.15625,5.5625,18
-1.0,1160,2004,Reg,17,3,20,0.85,67.6,76.05,8.450000000000003,0.17647058823529413,-6.735294117647058,0.45,0.7457261794634598,19.65,3.05,6.85,19
-1.0,1160,2005,Reg,13,15,28,0.4642857142857143,67.39285714285714,65.96428571428571,-1.4285714285714306,0.25,-2.1428571428571432,-0.1607142857142857,0.6468283335535879,19.178571428571427,2.8928571428571432,6.821428571428571,20
-1.0,1160,2006,Reg,20,17,37,0.5405405405405406,68.83783783783784,73.05405405405405,4.2162162162162105,0.5882352941176471,0.4769475357710651,-0.3094594594594594,0.7163487261544615,11.486486486486484,1.8378378378378384,4.1891891891891895,21
-1.0,1160,2007,Reg,7,8,15,0.4666666666666667,74.33333333333333,72.53333333333333,-1.7999999999999972,0.6363636363636364,1.6969696969696968,0.0023809523809523725,0.7112426765340735,24.066666666666666,4.266666666666667,6.933333333333334,22
-1.0,1160,2008,Reg,11,10,21,0.5238095238095238,61.47619047619048,64.66666666666667,3.190476190476197,0.5,-0.2380952380952384,-0.016731016731016738,0.634104224483503,30.714285714285715,5.142857142857143,9.19047619047619,23
-1.0,1160,2009,Reg,8,18,26,0.3076923076923077,69.57692307692308,60.769230769230774,-8.807692307692314,0.2727272727272727,-0.34965034965035,-0.15897435897435894,0.595886999217249,15.423076923076925,3.3461538461538463,5.0,24
-1.0,1160,2010,Reg,13,11,24,0.5416666666666666,69.08333333333333,73.125,4.041666666666671,0.4,-1.416666666666666,0.017857142857142794,0.7170444033302498,29.25,5.125,8.583333333333334,25
-1.0,1160,2011,Reg,20,14,34,0.5882352941176471,66.88235294117646,73.3529411764706,6.47058823529413,0.5,-0.8823529411764708,0.28054298642533937,0.7192795342003593,11.411764705882351,2.1470588235294117,3.3823529411764706,26
-1.0,1160,2012,Reg,26,22,48,0.5416666666666666,66.79166666666667,66.64583333333333,-0.1458333333333428,0.3333333333333333,-2.083333333333333,-0.04656862745098045,0.6535114091890225,5.604166666666668,1.0208333333333333,2.2291666666666665,27
-1.0,1160,2013,Reg,21,23,44,0.4772727272727273,68.6590909090909,67.4090909090909,-1.25,0.4,-0.7727272727272727,0.3618881118881119,0.6609957110419645,0.0,0.0,0.0,28
-1.0,1160,2014,Reg,23,21,44,0.5227272727272727,73.75,73.20454545454545,-0.5454545454545467,0.42857142857142855,-0.9415584415584416,-0.018939393939393933,0.7178244050121941,0.0,0.0,0.0,29
-1.0,1160,2015,Reg,15,16,31,0.4838709677419355,73.03225806451613,71.74193548387096,-1.2903225806451672,0.16666666666666666,-3.1720430107526894,0.0065982404692082035,0.70348243860225,0.0,0.0,0.0,30
-1.0,1160,2016,Reg,21,11,32,0.65625,72.1875,75.0,2.8125,0.18181818181818185,-4.744318181818182,0.1335227272727273,0.7354301572617947,0.0,0.0,0.0,31
-1.0,1160,2017,Reg,18,13,31,0.5806451612903226,70.93548387096773,72.09677419354837,1.1612903225806406,0.4,-1.806451612903225,0.09677419354838712,0.7069618931097252,0.0,0.0,0.0,32
-1.0,1160,2018,Reg,17,5,22,0.7727272727272727,72.81818181818181,77.54545454545455,4.727272727272734,0.2,-5.7272727272727275,0.11647727272727272,0.7603902110840132,0.0,0.0,0.0,33
-1.0,1160,2019,Reg,21,3,24,0.875,66.41666666666667,77.95833333333333,11.541666666666654,0.3125,-5.625,0.2943548387096774,0.7644387912426766,0.0,0.0,0.0,34
-1.0,1161,1985,Reg,16,11,27,0.5925925925925926,69.1111111111111,71.77777777777777,2.6666666666666567,0.2307692307692308,-3.6182336182336177,-0.18013468013468015,0.7038338986535101,0.0,0.0,0.0,0
-1.0,1161,1986,Reg,8,19,27,0.2962962962962963,70.18518518518519,64.0,-6.1851851851851904,0.3888888888888889,0.9259259259259262,-0.5787037037037037,0.6275670675300647,0.0,0.0,0.0,1
-1.0,1161,1987,Reg,11,3,14,0.7857142857142857,70.07142857142857,67.92857142857143,-2.1428571428571392,0.4,-3.8571428571428568,0.19312169312169314,0.6660895995771112,0.0,0.0,0.0,2
-1.0,1161,1988,Reg,15,14,29,0.5172413793103449,66.58620689655173,65.13793103448276,-1.4482758620689682,0.1111111111111111,-4.061302681992338,0.22094508301404853,0.6387253181919679,0.0,0.0,0.0,3
-1.0,1161,1989,Reg,26,20,46,0.5652173913043478,67.19565217391305,67.54347826086956,0.3478260869565162,0.2631578947368421,-3.0205949656750564,0.04797601199400292,0.6623134778586655,0.0,0.0,0.0,4
-1.0,1161,1990,Reg,20,21,41,0.4878048780487805,69.09756097560975,68.4390243902439,-0.6585365853658516,0.25,-2.3780487804878048,0.2735191637630662,0.6710949662688116,0.0,0.0,0.0,5
-1.0,1161,1991,Reg,14,15,29,0.4827586206896552,65.89655172413794,62.68965517241379,-3.2068965517241423,0.2857142857142857,-1.9704433497536948,-0.08245877061469259,0.6147181728284794,0.0,0.0,0.0,6
-1.0,1161,1992,Reg,11,17,28,0.3928571428571429,69.07142857142857,63.39285714285714,-5.6785714285714235,0.1,-2.928571428571428,-0.09494773519163764,0.6216135853046122,0.0,0.0,0.0,7
-1.0,1161,1993,Reg,14,16,30,0.4666666666666667,77.4,72.66666666666667,-4.733333333333333,0.3333333333333333,-1.3333333333333337,-0.01609195402298852,0.7125501079247611,0.0,0.0,0.0,8
-1.0,1161,1994,Reg,13,18,31,0.41935483870967744,75.48387096774194,73.96774193548387,-1.5161290322580638,0.16666666666666666,-2.5268817204301075,0.026497695852534583,0.7253081077855034,0.0,0.0,0.0,9
-1.0,1161,1995,Reg,14,20,34,0.4117647058823529,76.6470588235294,74.44117647058823,-2.205882352941174,0.16666666666666666,-2.4509803921568625,-0.05490196078431375,0.7299504815802362,6.088235294117648,1.6764705882352942,1.5,10
-1.0,1161,1996,Reg,16,19,35,0.4571428571428571,77.68571428571428,73.45714285714286,-4.228571428571428,0.17647058823529413,-2.8067226890756296,0.037788018433179686,0.7203013083124091,26.285714285714285,8.542857142857143,9.085714285714284,11
-1.0,1161,1997,Reg,17,15,32,0.53125,70.53125,70.375,-0.15625,0.2380952380952381,-2.9315476190476177,0.11948529411764708,0.6900786308973174,20.15625,3.46875,6.1875,12
-1.0,1161,1998,Reg,18,15,33,0.5454545454545454,67.03030303030303,69.36363636363636,2.3333333333333286,0.16666666666666666,-3.787878787878788,0.08831168831168829,0.6801614666554537,41.12121212121213,12.545454545454545,14.787878787878787,13
-1.0,1161,1999,Reg,16,18,34,0.4705882352941176,70.23529411764707,70.38235294117645,0.1470588235294059,0.15789473684210525,-3.1269349845201235,-0.06066176470588236,0.6901507318931273,3.0,1.0588235294117647,1.5,14
-1.0,1161,2000,Reg,17,10,27,0.6296296296296297,65.33333333333333,68.8888888888889,3.555555555555556,0.2222222222222222,-4.0740740740740735,0.08417508417508424,0.6755062185219447,32.55555555555556,11.74074074074074,13.037037037037035,15
-1.0,1161,2001,Reg,13,15,28,0.4642857142857143,67.60714285714286,69.28571428571429,1.6785714285714306,0.35714285714285715,-1.0714285714285716,-0.006302521008403339,0.6793973833751819,12.107142857142858,1.7142857142857142,6.107142857142858,16
-1.0,1161,2002,Reg,10,15,25,0.4,69.96,66.84,-3.1199999999999903,0.3076923076923077,-0.9230769230769232,-0.2296296296296297,0.6554153561517114,47.56,16.0,19.56,17
-1.0,1161,2003,Reg,17,19,36,0.4722222222222222,71.55555555555556,71.58333333333333,0.027777777777771462,0.2727272727272727,-1.9949494949494957,0.007936507936507908,0.7019272278754239,18.166666666666668,6.8055555555555545,7.0555555555555545,18
-1.0,1161,2004,Reg,12,6,18,0.6666666666666666,68.22222222222223,72.6111111111111,4.388888888888886,0.16666666666666666,-5.0,0.2666666666666666,0.7120053448453079,49.0,16.944444444444443,17.722222222222218,19
-1.0,1161,2005,Reg,9,5,14,0.6428571428571429,69.0,74.0,5.0,0.14285714285714285,-5.0,0.1706349206349207,0.7256244218316374,32.142857142857146,7.071428571428571,10.5,20
-1.0,1161,2006,Reg,14,11,25,0.56,69.76,71.32,1.559999999999988,0.125,-4.3500000000000005,-0.10666666666666658,0.6993450508788159,47.32,14.84,16.6,21
-1.0,1161,2007,Reg,15,15,30,0.5,69.66666666666667,69.23333333333333,-0.4333333333333371,0.2222222222222222,-2.7777777777777777,-0.1428571428571429,0.6788837496145544,20.533333333333328,7.133333333333334,8.2,22
-1.0,1161,2008,Reg,6,3,9,0.6666666666666666,60.88888888888889,64.66666666666667,3.7777777777777857,0.2727272727272727,-3.9393939393939386,0.10666666666666658,0.634104224483503,56.33333333333334,13.666666666666664,20.33333333333333,23
