Victoires_MM,TeamID,Season,Nombre_victoires,Nombre_défaites,Nombre_matchs,Pourcentage_Victoire,Buts_moyens_encaissés,Buts_moyens_marqués,Moyenne_diff_score,Pourcentage_V_terrain_adverse,Mental,Evolution_2_Last_years,Qualité_défense,Fools,Blocks,Steals,Ancienneté
-1.0,1148,1992,7,24,31,0.22580645161290322,63.806451612903224,66.03225806451613,2.225806451612904,0.4,0.1741935483870968,0.08294930875576037,0.21487880919139643,21.838709677419356,3.7419354838709675,8.32258064516129,5
-1.0,1148,1993,4,21,25,0.16,89.64,88.04,-1.5999999999999943,0.08333333333333333,-0.07666666666666667,0.0,0.286495281483892,23.68,4.0,8.56,6
-1.0,1148,1994,1,19,20,0.05,109.15,108.65,-0.5,0.16666666666666666,0.11666666666666665,-0.1758064516129032,0.3535632931988285,24.4,4.15,9.95,7
-1.0,1148,1995,8,22,30,0.26666666666666666,65.3,67.6,2.299999999999997,0.3333333333333333,0.06666666666666665,0.10666666666666666,0.21998047510575983,19.1,4.9,8.766666666666667,8
-1.0,1148,1996,12,18,30,0.4,64.9,61.13333333333333,-3.766666666666673,0.23076923076923078,-0.16923076923076924,0.35000000000000003,0.19893697798025817,13.533333333333333,3.1333333333333333,5.1,9
-1.0,1148,1997,8,15,23,0.34782608695652173,83.56521739130434,88.21739130434783,4.652173913043484,0.2727272727272727,-0.07509881422924902,0.08115942028985507,0.2870725392266444,31.217391304347824,4.3478260869565215,12.043478260869565,10
-1.0,1148,1998,4,19,23,0.17391304347826086,83.21739130434783,85.52173913043478,2.3043478260869534,0.18181818181818182,0.007905138339920958,-0.22608695652173916,0.27830048529266116,28.608695652173914,3.0434782608695654,8.782608695652174,11
-1.0,1148,1999,19,21,40,0.475,45.675,41.45,-4.224999999999994,0.23529411764705882,-0.23970588235294116,0.12717391304347825,0.13488447770907908,6.8,0.675,2.15,12
-1.0,1148,2000,25,12,37,0.6756756756756757,58.32432432432432,57.67567567567568,-0.6486486486486456,0.35714285714285715,-0.3185328185328185,0.5017626321974148,0.18768524463285283,15.08108108108108,3.0,5.216216216216216,13
-1.0,1148,2001,14,6,20,0.7,108.9,108.1,-0.8000000000000114,0.26666666666666666,-0.4333333333333333,0.22499999999999998,0.35177351122681416,23.45,3.45,9.2,14
-1.0,1148,2002,27,14,41,0.6585365853658537,46.1219512195122,42.48780487804878,-3.6341463414634205,0.4,-0.25853658536585367,-0.01713909030982197,0.13826164945671585,8.390243902439025,1.2195121951219512,2.975609756097561,15
-1.0,1148,2003,15,5,20,0.75,98.4,90.75,-7.650000000000006,0.35,-0.4,0.050000000000000044,0.2953140253823625,20.0,2.5,6.85,16
-1.0,1148,2004,14,13,27,0.5185185185185185,79.22222222222223,69.48148148148148,-9.740740740740748,0.2777777777777778,-0.2407407407407407,-0.1400180668473352,0.22610309626254957,10.777777777777779,2.111111111111111,3.0,17
-1.0,1148,2005,12,14,26,0.46153846153846156,76.57692307692308,69.8076923076923,-6.769230769230774,0.36363636363636365,-0.09790209790209792,-0.28846153846153844,0.2271646349095096,13.076923076923077,2.730769230769231,3.9615384615384617,18
-1.0,1148,2006,18,16,34,0.5294117647058824,63.470588235294116,62.911764705882355,-0.5588235294117609,0.3157894736842105,-0.21362229102167185,0.01089324618736387,0.20472425872399072,15.911764705882353,2.8529411764705883,4.9411764705882355,19
-1.0,1148,2007,22,11,33,0.6666666666666666,70.0,65.03030303030303,-4.969696969696969,0.23529411764705882,-0.4313725490196078,0.20512820512820507,0.21161829817866265,12.0,3.242424242424242,4.090909090909091,20
-1.0,1148,2008,14,12,26,0.5384615384615384,85.65384615384616,84.34615384615384,-1.3076923076923208,0.35294117647058826,-0.18552036199095018,0.009049773755656076,0.2744749555683496,20.115384615384617,3.8461538461538463,5.5,21
-1.0,1148,2009,13,16,29,0.4482758620689655,79.37931034482759,84.82758620689656,5.448275862068968,0.45454545454545453,0.006269592476489005,-0.2183908045977011,0.27604160822289797,29.93103448275862,6.620689655172414,9.758620689655173,22
-1.0,1148,2010,12,17,29,0.41379310344827586,80.41379310344827,82.41379310344827,2.0,0.5,0.08620689655172414,-0.12466843501326258,0.2681867657124903,20.06896551724138,4.0,5.413793103448276,23
-1.0,1148,2011,19,18,37,0.5135135135135135,64.27027027027027,65.97297297297297,1.7027027027026946,0.1,-0.4135135135135135,0.06523765144454796,0.21468588666766342,22.027027027027028,4.1891891891891895,6.162162162162162,24
-1.0,1148,2012,13,12,25,0.52,92.24,95.12,2.8800000000000097,0.35294117647058826,-0.16705882352941176,0.10620689655172416,0.30953465668727626,25.36,3.88,8.28,25
-1.0,1148,2013,13,16,29,0.4482758620689655,84.62068965517241,81.65517241379311,-2.9655172413793025,0.38095238095238093,-0.0673234811165846,-0.06523765144454796,0.26571810092350506,18.413793103448278,2.8275862068965516,6.103448275862069,26
-1.0,1148,2014,10,17,27,0.37037037037037035,61.03703703703704,58.333333333333336,-2.7037037037037024,0.4375,0.06712962962962965,-0.14962962962962967,0.18982536066818528,13.666666666666666,2.925925925925926,3.962962962962963,27
-1.0,1148,2015,5,19,24,0.20833333333333334,71.95833333333333,75.20833333333333,3.25,0.5,0.29166666666666663,-0.23994252873563218,0.24473912571862455,20.333333333333332,3.5833333333333335,6.708333333333333,28
-1.0,1148,2016,4,26,30,0.13333333333333333,61.46666666666667,54.266666666666666,-7.200000000000003,0.45,0.31666666666666665,-0.23703703703703702,0.17659182123874606,9.066666666666666,1.5333333333333334,3.1,29
-1.0,1148,2017,6,25,31,0.1935483870967742,56.32258064516129,50.96774193548387,-5.354838709677416,0.45,0.2564516129032258,-0.014784946236559154,0.16585662849164942,7.870967741935484,0.6129032258064516,3.064516129032258,30
-1.0,1148,2018,14,23,37,0.3783783783783784,50.648648648648646,42.24324324324324,-8.405405405405403,0.3,-0.07837837837837841,0.24504504504504507,0.1374658094475862,3.3513513513513513,0.5135135135135135,1.054054054054054,31
-1.0,1148,2019,9,18,27,0.3333333333333333,73.18518518518519,66.96296296296296,-6.2222222222222285,0.38461538461538464,0.05128205128205132,0.13978494623655913,0.21790746164322472,12.333333333333334,2.4814814814814814,3.814814814814815,32
-1.0,1149,1985,10,20,30,0.3333333333333333,68.56666666666666,64.73333333333333,-3.8333333333333286,0.3333333333333333,0.0,-0.045045045045045085,0.2106519145243519,12.1,1.9333333333333333,3.3333333333333335,0
-1.0,1149,1986,15,13,28,0.5357142857142857,76.10714285714286,66.5,-9.607142857142861,0.42857142857142855,-0.10714285714285715,0.20238095238095238,0.2164009111617312,8.642857142857142,1.7142857142857142,4.357142857142857,1
-1.0,1149,1987,18,9,27,0.6666666666666666,76.03703703703704,74.70370370370371,-1.3333333333333286,0.5333333333333333,-0.1333333333333333,0.3333333333333333,0.24309698569379665,23.22222222222222,3.888888888888889,7.296296296296297,2
-1.0,1149,1988,13,8,21,0.6190476190476191,86.0,85.85714285714286,-0.1428571428571388,0.5,-0.11904761904761907,0.08333333333333337,0.2793919390079494,19.571428571428573,4.0,7.0476190476190474,3
-1.0,1149,1989,8,12,20,0.4,97.75,97.45,-0.29999999999999716,0.6111111111111112,0.21111111111111114,-0.2666666666666666,0.3171168239505369,26.6,5.4,9.7,4
-1.0,1149,1990,7,16,23,0.30434782608695654,90.82608695652173,89.26086956521739,-1.5652173913043441,0.4444444444444444,0.14009661835748788,-0.3146997929606625,0.29046817300754113,23.0,3.1739130434782608,7.608695652173913,5
-1.0,1149,1991,7,17,24,0.2916666666666667,85.16666666666667,80.20833333333333,-4.958333333333343,0.21428571428571427,-0.07738095238095241,-0.10833333333333334,0.2610098709187547,18.166666666666668,3.0,7.0,6
-1.0,1149,1992,12,17,29,0.41379310344827586,79.34482758620689,75.37931034482759,-3.9655172413793025,0.16666666666666666,-0.2471264367816092,0.10944527736131932,0.24529551039644512,14.655172413793103,2.3448275862068964,4.896551724137931,7
-1.0,1149,1993,5,14,19,0.2631578947368421,113.05263157894737,109.89473684210526,-3.1578947368421098,0.08333333333333333,-0.17982456140350878,-0.028508771929824595,0.35761385239865034,29.105263157894736,7.2105263157894735,9.894736842105264,8
-1.0,1149,1994,8,18,26,0.3076923076923077,86.46153846153847,76.65384615384616,-9.807692307692307,0.2,-0.1076923076923077,-0.10610079575596815,0.2494430398758417,14.153846153846153,2.5,4.269230769230769,9
-1.0,1149,1995,19,18,37,0.5135135135135135,62.13513513513514,56.432432432432435,-5.702702702702702,0.26666666666666666,-0.24684684684684682,0.2503556187766714,0.183639545826334,10.837837837837839,2.4054054054054053,4.0,10
-1.0,1149,1996,13,10,23,0.5652173913043478,80.6086956521739,64.73913043478261,-15.869565217391298,0.125,-0.4402173913043478,0.2575250836120401,0.21067077915646798,6.565217391304348,1.2173913043478262,2.652173913043478,11
-1.0,1149,1997,15,13,28,0.5357142857142857,70.89285714285714,56.107142857142854,-14.785714285714285,0.125,-0.4107142857142857,0.022200772200772212,0.18258100506717492,4.392857142857143,0.35714285714285715,0.9285714285714286,12
-1.0,1149,1998,3,13,16,0.1875,126.4375,97.1875,-29.25,0.13333333333333333,-0.05416666666666667,-0.3777173913043478,0.3162626098275301,9.3125,1.125,2.5,13
-1.0,1149,1999,7,22,29,0.2413793103448276,62.689655172413794,55.96551724137931,-6.724137931034484,0.25,0.008620689655172403,-0.2943349753694581,0.1821201342055949,9.793103448275861,1.1724137931034482,3.0,14
-1.0,1149,2000,6,14,20,0.3,85.2,77.05,-8.150000000000006,0.23529411764705882,-0.06470588235294117,0.11249999999999999,0.25073218353400584,12.9,1.85,4.3,15
-1.0,1149,2001,7,20,27,0.25925925925925924,82.88888888888889,77.22222222222223,-5.666666666666657,0.25,-0.009259259259259245,0.017879948914431648,0.25129262031312144,13.518518518518519,2.2222222222222223,4.777777777777778,16
-1.0,1149,2002,9,19,28,0.32142857142857145,63.285714285714285,60.75,-2.5357142857142847,0.2,-0.12142857142857144,0.021428571428571463,0.19768955418158152,13.392857142857142,2.5714285714285716,4.75,17
-1.0,1149,2003,12,16,28,0.42857142857142855,73.85714285714286,65.67857142857143,-8.17857142857143,0.35294117647058826,-0.07563025210084029,0.1693121693121693,0.21372786016456696,9.75,1.5714285714285714,2.9285714285714284,18
-1.0,1149,2004,4,14,18,0.2222222222222222,120.33333333333333,106.38888888888889,-13.944444444444443,0.38095238095238093,0.15873015873015872,-0.09920634920634924,0.34620530064721405,12.166666666666666,1.8333333333333333,3.7222222222222223,19
-1.0,1149,2005,12,22,34,0.35294117647058826,69.47058823529412,61.470588235294116,-8.0,0.15384615384615385,-0.1990950226244344,-0.07563025210084029,0.2000344556957179,11.0,1.9705882352941178,3.3529411764705883,20
-1.0,1149,2006,10,16,26,0.38461538461538464,91.03846153846153,80.53846153846153,-10.5,0.15384615384615385,-0.23076923076923078,0.16239316239316243,0.2620841573005582,13.26923076923077,1.5,3.5384615384615383,21
-1.0,1149,2007,4,15,19,0.21052631578947367,90.05263157894737,82.10526315789474,-7.94736842105263,0.18181818181818182,-0.02870813397129185,-0.14241486068111459,0.267182763286348,17.263157894736842,3.0526315789473686,7.631578947368421,22
-1.0,1149,2008,6,22,28,0.21428571428571427,74.32142857142857,67.82142857142857,-6.5,0.25,0.035714285714285726,-0.17032967032967036,0.22070103667890845,13.178571428571429,1.3214285714285714,6.071428571428571,23
-1.0,1149,2009,6,20,26,0.23076923076923078,75.96153846153847,66.88461538461539,-9.07692307692308,0.35,0.1192307692307692,0.02024291497975711,0.2176525069463566,10.0,1.6153846153846154,4.115384615384615,24
-1.0,1149,2010,9,20,29,0.3103448275862069,61.93103448275862,58.310344827586206,-3.620689655172413,0.4375,0.1271551724137931,0.09605911330049263,0.18975055264427662,15.689655172413794,2.3793103448275863,6.344827586206897,25
-1.0,1149,2011,12,17,29,0.41379310344827586,68.51724137931035,59.10344827586207,-9.413793103448278,0.4,-0.013793103448275834,0.18302387267904507,0.19233142946912485,6.310344827586207,0.896551724137931,1.896551724137931,26
-1.0,1149,2012,16,16,32,0.5,63.25,60.53125,-2.71875,0.3684210526315789,-0.13157894736842107,0.1896551724137931,0.1969777090790758,14.53125,2.0625,4.71875,27
-1.0,1149,2013,16,12,28,0.5714285714285714,74.64285714285714,67.03571428571429,-7.607142857142847,0.2222222222222222,-0.3492063492063492,0.15763546798029554,0.21814420529031658,11.678571428571429,2.0714285714285716,4.678571428571429,28
-1.0,1149,2014,9,12,21,0.42857142857142855,107.95238095238095,97.0952380952381,-10.857142857142847,0.2,-0.22857142857142854,-0.07142857142857145,0.31596237583871817,16.047619047619047,2.5714285714285716,4.380952380952381,29
-1.0,1149,2015,16,18,34,0.47058823529411764,62.1764705882353,59.529411764705884,-2.647058823529413,0.3076923076923077,-0.16289592760180993,-0.10084033613445376,0.1937175781474321,13.735294117647058,1.588235294117647,3.7058823529411766,30
-1.0,1149,2016,6,11,17,0.35294117647058826,123.88235294117646,116.41176470588235,-7.470588235294116,0.15384615384615385,-0.1990950226244344,-0.07563025210084029,0.37882123236538345,30.529411764705884,4.529411764705882,9.176470588235293,31
-1.0,1149,2017,9,21,30,0.3,65.83333333333333,68.03333333333333,2.200000000000003,0.14285714285714285,-0.15714285714285714,-0.17058823529411765,0.22139060635643779,22.1,3.933333333333333,8.466666666666667,32
-1.0,1149,2018,12,19,31,0.3870967741935484,66.58064516129032,67.03225806451613,0.4516129032258078,0.3333333333333333,-0.05376344086021506,0.03415559772296012,0.21813295823142248,17.580645161290324,2.5806451612903225,5.161290322580645,33
-1.0,1149,2019,13,16,29,0.4482758620689655,75.89655172413794,72.44827586206897,-3.448275862068968,0.2857142857142857,-0.16256157635467983,0.14827586206896554,0.23575748734809296,18.06896551724138,2.206896551724138,5.931034482758621,34
-1.0,1150,1985,4,15,19,0.21052631578947367,119.94736842105263,117.84210526315789,-2.10526315789474,0.36363636363636365,0.15311004784688997,-0.1765704584040747,0.383475773716752,29.789473684210527,4.368421052631579,8.473684210526315,0
-1.0,1150,1986,5,21,26,0.19230769230769232,83.23076923076923,85.11538461538461,1.8846153846153868,0.5294117647058824,0.33710407239819007,-0.25596816976127323,0.27697814713760044,21.423076923076923,3.3076923076923075,6.961538461538462,1
-1.0,1150,1987,13,20,33,0.3939393939393939,70.36363636363636,65.63636363636364,-4.7272727272727195,0.2,-0.1939393939393939,0.18341307814992025,0.21359050971807236,11.969696969696969,2.0606060606060606,3.3333333333333335,2
-1.0,1150,1988,21,14,35,0.6,66.14285714285714,59.31428571428572,-6.828571428571422,0.4166666666666667,-0.1833333333333333,0.4076923076923077,0.19301752591697272,8.114285714285714,0.8,2.4,3
-1.0,1150,1989,16,8,24,0.6666666666666666,87.16666666666667,89.66666666666667,2.5,0.4666666666666667,-0.19999999999999996,0.2727272727272727,0.29178869725566764,29.208333333333332,7.333333333333333,12.625,4
-1.0,1150,1990,16,11,27,0.5925925925925926,75.44444444444444,83.70370370370371,8.259259259259267,0.75,0.15740740740740744,-0.007407407407407418,0.27238432705403093,31.77777777777778,8.407407407407407,15.518518518518519,5
-1.0,1150,1991,14,14,28,0.5,75.28571428571429,69.25,-6.035714285714292,0.4090909090909091,-0.09090909090909088,-0.16666666666666663,0.2253498210218028,8.5,1.5357142857142858,3.857142857142857,6
-1.0,1150,1992,21,14,35,0.6,62.22857142857143,65.25714285714285,3.028571428571425,0.42857142857142855,-0.17142857142857143,0.007407407407407418,0.2123564687834131,15.685714285714285,3.0,7.714285714285714,7
-1.0,1150,1993,15,9,24,0.625,88.875,94.41666666666667,5.541666666666671,0.4,-0.22499999999999998,0.125,0.3072459051957913,33.666666666666664,8.208333333333334,16.166666666666668,8
-1.0,1150,1994,16,13,29,0.5517241379310345,83.10344827586206,83.3103448275862,0.20689655172414234,0.38461538461538464,-0.16710875331564984,-0.0482758620689655,0.2711042786449274,25.20689655172414,4.344827586206897,9.310344827586206,9
-1.0,1150,1995,19,12,31,0.6129032258064516,72.41935483870968,80.61290322580645,8.193548387096769,0.5384615384615384,-0.07444168734491319,-0.012096774193548376,0.26232640164596954,26.096774193548388,4.096774193548387,10.67741935483871,10
-1.0,1150,1996,14,9,23,0.6086956521739131,95.26086956521739,99.04347826086956,3.782608695652172,0.4,-0.20869565217391306,0.05697151424287861,0.32230223970344796,29.82608695652174,5.521739130434782,12.73913043478261,11
-1.0,1150,1997,22,15,37,0.5945945945945946,55.2972972972973,58.75675675675676,3.4594594594594597,0.5333333333333333,-0.0612612612612613,-0.018308631211856996,0.19120324359504315,23.08108108108108,3.972972972972973,6.621621621621622,12
-1.0,1150,1998,20,9,29,0.6896551724137931,68.06896551724138,69.48275862068965,1.4137931034482705,0.47368421052631576,-0.2159709618874774,0.08095952023988007,0.2261072522638778,19.551724137931036,3.586206896551724,9.172413793103448,13
-1.0,1150,1999,23,11,34,0.6764705882352942,65.82352941176471,55.88235294117647,-9.941176470588239,0.3125,-0.36397058823529416,0.08187599364069953,0.1818495051779254,9.5,1.2941176470588236,3.1470588235294117,14
-1.0,1150,2000,17,11,28,0.6071428571428571,86.67857142857143,86.60714285714286,-0.0714285714285694,0.4117647058823529,-0.19537815126050417,-0.08251231527093605,0.2818325507879689,24.857142857142858,4.071428571428571,8.214285714285714,15
-1.0,1150,2001,22,15,37,0.5945945945945946,54.648648648648646,54.054054054054056,-0.5945945945945894,0.18181818181818182,-0.4127764127764128,-0.08187599364069953,0.17589994810951531,14.972972972972974,2.5405405405405403,5.621621621621622,16
-1.0,1150,2002,18,11,29,0.6206896551724138,82.55172413793103,84.10344827586206,1.551724137931032,0.2,-0.4206896551724138,0.013546798029556717,0.2736851554697757,29.20689655172414,4.862068965517241,9.275862068965518,17
-1.0,1150,2003,13,12,25,0.52,88.84,101.88,13.039999999999992,0.5833333333333334,0.06333333333333335,-0.07459459459459461,0.33153270419785225,42.24,8.28,15.56,18
-1.0,1150,2004,21,16,37,0.5675675675675675,57.513513513513516,64.27027027027027,6.756756756756758,0.6666666666666666,0.09909909909909909,-0.05312208760484627,0.2091450383022137,22.054054054054053,4.135135135135135,8.324324324324325,19
-1.0,1150,2005,21,9,30,0.7,72.16666666666667,79.9,7.733333333333334,0.25,-0.44999999999999996,0.17999999999999994,0.2600065082980801,25.266666666666666,5.466666666666667,9.7,20
-1.0,1150,2006,18,8,26,0.6923076923076923,79.34615384615384,75.38461538461539,-3.961538461538453,0.23076923076923078,-0.4615384615384615,0.12474012474012475,0.2453127737865779,18.846153846153847,2.8461538461538463,6.1923076923076925,21
-1.0,1150,2007,14,12,26,0.5384615384615384,83.1923076923077,75.46153846153847,-7.730769230769226,0.07142857142857142,-0.46703296703296704,-0.16153846153846152,0.24556309294350298,10.115384615384615,1.6153846153846154,3.5,22
-1.0,1150,2008,20,16,36,0.5555555555555556,56.80555555555556,55.166666666666664,-1.6388888888888928,0.23076923076923078,-0.3247863247863248,-0.1367521367521367,0.1795205553747695,11.75,1.3611111111111112,3.5277777777777777,23
-1.0,1150,2009,11,13,24,0.4583333333333333,85.75,78.95833333333333,-6.791666666666671,0.3888888888888889,-0.06944444444444442,-0.08012820512820512,0.2569421846187222,17.125,2.3333333333333335,5.083333333333333,24
-1.0,1150,2010,19,20,39,0.48717948717948717,54.17948717948718,54.64102564102564,0.4615384615384599,0.3125,-0.17467948717948717,-0.06837606837606841,0.17781004113578144,13.58974358974359,1.5384615384615385,4.0,25
-1.0,1150,2011,10,12,22,0.45454545454545453,87.36363636363636,78.54545454545455,-8.818181818181813,0.29411764705882354,-0.160427807486631,-0.0037878787878787845,0.25559861550749935,13.409090909090908,1.7272727272727273,3.5454545454545454,26
-1.0,1150,2012,13,20,33,0.3939393939393939,57.42424242424242,58.484848484848484,1.0606060606060623,0.25,-0.14393939393939392,-0.09324009324009325,0.1903184135530377,20.696969696969695,2.4242424242424243,5.848484848484849,27
-1.0,1150,2013,21,17,38,0.5526315789473685,52.68421052631579,48.73684210526316,-3.94736842105263,0.3125,-0.24013157894736847,0.09808612440191394,0.15859694795074245,9.631578947368421,1.3421052631578947,2.3157894736842106,28
-1.0,1150,2014,17,11,28,0.6071428571428571,70.0,67.64285714285714,-2.357142857142861,0.45,-0.15714285714285708,0.21320346320346317,0.22011993863604665,23.464285714285715,2.4285714285714284,5.535714285714286,29
-1.0,1150,2015,14,14,28,0.5,77.82142857142857,78.03571428571429,0.2142857142857224,0.3333333333333333,-0.16666666666666669,-0.052631578947368474,0.25393984473060294,22.714285714285715,2.5357142857142856,7.357142857142857,30
-1.0,1150,2016,14,18,32,0.4375,62.40625,64.84375,2.4375,0.23076923076923078,-0.20673076923076922,-0.1696428571428571,0.21101122681418807,17.65625,3.75,5.875,31
-1.0,1150,2017,12,19,31,0.3870967741935484,72.45161290322581,68.12903225806451,-4.322580645161295,0.21428571428571427,-0.1728110599078341,-0.11290322580645162,0.22170202492048327,15.870967741935484,3.5483870967741935,4.548387096774194,32
-1.0,1150,2018,5,17,22,0.22727272727272727,89.0,92.36363636363636,3.3636363636363598,0.2857142857142857,0.05844155844155843,-0.21022727272727273,0.30056503860604084,31.0,5.7727272727272725,9.909090909090908,33
-1.0,1150,2019,8,23,31,0.25806451612903225,69.74193548387096,78.7741935483871,9.032258064516142,0.3333333333333333,0.07526881720430106,-0.12903225806451613,0.2563429663143088,30.548387096774192,5.67741935483871,8.741935483870968,34
-1.0,1151,1985,19,21,40,0.475,54.175,53.425,-0.75,0.35714285714285715,-0.11785714285714283,0.2477272727272727,0.1738529124633908,14.325,2.025,3.55,0
-1.0,1151,1986,18,7,25,0.72,77.48,76.68,-0.7999999999999972,0.2857142857142857,-0.4342857142857143,0.4619354838709677,0.24952814838919624,22.56,4.04,8.12,1
-1.0,1151,1987,21,9,30,0.7,73.2,69.23333333333333,-3.9666666666666686,0.3157894736842105,-0.38421052631578945,0.22499999999999998,0.22529558520446902,12.166666666666666,1.5333333333333334,3.7333333333333334,2
-1.0,1151,1988,17,7,24,0.7083333333333334,89.70833333333333,87.75,-1.9583333333333286,0.3125,-0.39583333333333337,-0.011666666666666603,0.2855515782622844,24.375,3.375,8.083333333333334,3
-1.0,1151,1989,17,13,30,0.5666666666666667,63.56666666666667,64.06666666666666,0.4999999999999929,0.2727272727272727,-0.29393939393939394,-0.1333333333333333,0.20848248183100118,20.066666666666666,3.6666666666666665,6.066666666666666,4
-1.0,1151,1990,12,12,24,0.5,91.58333333333333,95.79166666666667,4.208333333333343,0.36363636363636365,-0.13636363636363635,-0.20833333333333337,0.3117203601258271,28.833333333333332,5.166666666666667,9.833333333333334,5
-1.0,1151,1991,17,14,31,0.5483870967741935,68.87096774193549,71.09677419354838,2.225806451612897,0.4166666666666667,-0.13172043010752682,-0.018279569892473146,0.2313594994908831,21.06451612903226,5.580645161290323,9.064516129032258,6
-1.0,1151,1992,20,10,30,0.6666666666666666,73.16666666666667,70.23333333333333,-2.933333333333337,0.4375,-0.22916666666666663,0.16666666666666663,0.22854973424449507,16.7,2.933333333333333,5.466666666666667,7
-1.0,1151,1993,22,7,29,0.7586206896551724,75.48275862068965,67.62068965517241,-7.862068965517238,0.375,-0.3836206896551724,0.21023359288097887,0.2200478023272776,10.96551724137931,1.9655172413793103,3.310344827586207,8
-1.0,1151,1994,21,7,28,0.75,81.5,68.17857142857143,-13.32142857142857,0.3,-0.45,0.08333333333333337,0.22186323276463205,9.071428571428571,2.0,3.142857142857143,9
-1.0,1151,1995,17,7,24,0.7083333333333334,94.95833333333333,84.45833333333333,-10.5,0.25,-0.45833333333333337,-0.050287356321839005,0.27484000433886535,17.791666666666668,2.8333333333333335,5.125,10
-1.0,1151,1996,13,11,24,0.5416666666666666,87.83333333333333,77.75,-10.083333333333329,0.43478260869565216,-0.10688405797101447,-0.20833333333333337,0.25301008786202406,7.666666666666667,1.5833333333333333,3.0416666666666665,11
-1.0,1151,1997,20,12,32,0.625,65.875,55.0625,-10.8125,0.375,-0.25,-0.08333333333333337,0.17918158151643346,3.5,0.5,1.40625,12
-1.0,1151,1998,10,11,21,0.47619047619047616,116.57142857142857,96.85714285714286,-19.714285714285708,0.2222222222222222,-0.25396825396825395,-0.06547619047619047,0.3151875784482358,12.238095238095237,1.6666666666666667,4.571428571428571,13
-1.0,1151,1999,14,14,28,0.5,78.57142857142857,71.14285714285714,-7.428571428571431,0.3333333333333333,-0.16666666666666669,-0.125,0.23150946027613778,12.5,2.4285714285714284,3.9642857142857144,14
-1.0,1151,2000,9,12,21,0.42857142857142855,98.52380952380952,88.28571428571429,-10.238095238095227,0.25,-0.17857142857142855,-0.047619047619047616,0.2872948723908698,14.142857142857142,2.5714285714285716,4.666666666666667,15
-1.0,1151,2001,15,18,33,0.45454545454545453,73.75757575757575,72.18181818181819,-1.5757575757575637,0.38461538461538464,-0.0699300699300699,-0.04545454545454547,0.23489039434369732,20.181818181818183,3.242424242424242,6.848484848484849,16
-1.0,1151,2002,14,13,27,0.5185185185185185,81.55555555555556,77.29629629629629,-4.259259259259267,0.3,-0.2185185185185185,0.08994708994708994,0.2515336683901604,13.925925925925926,1.7037037037037037,4.888888888888889,17
-1.0,1151,2003,19,14,33,0.5757575757575758,68.06060606060606,63.878787878787875,-4.181818181818187,0.2777777777777778,-0.297979797979798,0.12121212121212127,0.20787109625378417,11.242424242424242,2.121212121212121,4.303030303030303,18
-1.0,1151,2004,16,9,25,0.64,89.88,92.68,2.8000000000000114,0.25,-0.39,0.12148148148148152,0.30159453302961275,24.92,4.6,9.52,19
-1.0,1151,2005,17,11,28,0.6071428571428571,74.35714285714286,75.67857142857143,1.3214285714285694,0.3333333333333333,-0.2738095238095238,0.031385281385281294,0.2462693505648273,27.964285714285715,6.321428571428571,10.892857142857142,20
-1.0,1151,2006,15,11,26,0.5769230769230769,74.07692307692308,78.0,3.92307692307692,0.4166666666666667,-0.1602564102564102,-0.06307692307692314,0.2538236251220306,26.307692307692307,5.846153846153846,9.576923076923077,21
-1.0,1151,2007,12,13,25,0.48,80.4,81.64,1.2399999999999949,0.5294117647058824,0.04941176470588238,-0.1271428571428571,0.26566872762772537,21.52,6.16,8.96,22
-1.0,1151,2008,16,18,34,0.47058823529411764,64.44117647058823,59.35294117647059,-5.088235294117645,0.2857142857142857,-0.18487394957983194,-0.10633484162895923,0.19314331655213338,10.647058823529411,1.6764705882352942,3.4705882352941178,23
-1.0,1151,2009,16,13,29,0.5517241379310345,71.37931034482759,68.82758620689656,-2.551724137931032,0.4117647058823529,-0.13995943204868155,0.07172413793103449,0.22397522358248145,17.137931034482758,3.310344827586207,6.482758620689655,24
-1.0,1151,2010,13,17,30,0.43333333333333335,68.9,65.73333333333333,-3.1666666666666714,0.5263157894736842,0.09298245614035083,-0.03725490196078429,0.2139060635643779,16.633333333333333,3.2333333333333334,6.833333333333333,25
-1.0,1151,2011,14,18,32,0.4375,67.25,65.40625,-1.84375,0.18181818181818182,-0.2556818181818182,-0.11422413793103448,0.21284168564920272,19.875,3.6875,6.375,26
-1.0,1151,2012,8,16,24,0.3333333333333333,88.25,94.08333333333333,5.833333333333329,0.3333333333333333,0.0,-0.10000000000000003,0.3061611888491159,33.333333333333336,8.291666666666666,12.75,27
-1.0,1151,2013,11,21,32,0.34375,56.0,63.125,7.125,0.6666666666666666,0.32291666666666663,-0.09375,0.20541815815164333,26.75,5.8125,11.59375,28
-1.0,1151,2014,15,19,34,0.4411764705882353,59.44117647058823,63.35294117647059,3.911764705882355,0.38461538461538464,-0.056561085972850644,0.10784313725490197,0.2061599127122375,19.529411764705884,4.411764705882353,8.970588235294118,29
-1.0,1151,2015,20,14,34,0.5882352941176471,58.76470588235294,60.3235294117647,1.558823529411761,0.35714285714285715,-0.23109243697478993,0.24448529411764708,0.19630175532627628,18.852941176470587,4.147058823529412,8.0,30
